cell	bio_celltype
cell_8243	(8) Fibroblast-like (outflow tract & valve related)
cell_8244	(2) Fribroblast-like (AV mesenchyme related)
cell_8245	(3) Subepicardial cells
cell_8246	(2) Fribroblast-like (AV mesenchyme related)
cell_8247	(2) Fribroblast-like (AV mesenchyme related)
cell_8248	(8) Fibroblast-like (outflow tract & valve related)
cell_8249	(5) Smooth muscle cells/ fibroblast-like
cell_8250	(8) Fibroblast-like (outflow tract & valve related)
cell_8251	(2) Fribroblast-like (AV mesenchyme related)
cell_8252	(2) Fribroblast-like (AV mesenchyme related)
cell_8253	(2) Fribroblast-like (AV mesenchyme related)
cell_8255	(8) Fibroblast-like (outflow tract & valve related)
cell_8256	(5) Smooth muscle cells/ fibroblast-like
cell_8258	(2) Fribroblast-like (AV mesenchyme related)
cell_8259	(2) Fribroblast-like (AV mesenchyme related)
cell_8260	(0) Capillary endothelium
cell_8261	(2) Fribroblast-like (AV mesenchyme related)
cell_8262	(2) Fribroblast-like (AV mesenchyme related)
cell_8263	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8264	(3) Subepicardial cells
cell_8265	(3) Subepicardial cells
cell_8266	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8267	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8269	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8270	(2) Fribroblast-like (AV mesenchyme related)
cell_8271	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8272	(3) Subepicardial cells
cell_8273	(2) Fribroblast-like (AV mesenchyme related)
cell_8274	(0) Capillary endothelium
cell_8275	(5) Smooth muscle cells/ fibroblast-like
cell_8276	(2) Fribroblast-like (AV mesenchyme related)
cell_8279	(8) Fibroblast-like (outflow tract & valve related)
cell_8280	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8281	(3) Subepicardial cells
cell_8282	(8) Fibroblast-like (outflow tract & valve related)
cell_8283	(2) Fribroblast-like (AV mesenchyme related)
cell_8284	(7) Artrial cardiomyocytes
cell_8285	(5) Smooth muscle cells/ fibroblast-like
cell_8286	(7) Artrial cardiomyocytes
cell_8287	(8) Fibroblast-like (outflow tract & valve related)
cell_8288	(3) Subepicardial cells
cell_8289	(2) Fribroblast-like (AV mesenchyme related)
cell_8290	(2) Fribroblast-like (AV mesenchyme related)
cell_8291	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8292	(2) Fribroblast-like (AV mesenchyme related)
cell_8293	(5) Smooth muscle cells/ fibroblast-like
cell_8294	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8295	(5) Smooth muscle cells/ fibroblast-like
cell_8296	(8) Fibroblast-like (outflow tract & valve related)
cell_8297	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8298	(2) Fribroblast-like (AV mesenchyme related)
cell_8299	(2) Fribroblast-like (AV mesenchyme related)
cell_8300	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8301	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8302	(2) Fribroblast-like (AV mesenchyme related)
cell_8303	(2) Fribroblast-like (AV mesenchyme related)
cell_8304	(2) Fribroblast-like (AV mesenchyme related)
cell_8306	(2) Fribroblast-like (AV mesenchyme related)
cell_8307	(3) Subepicardial cells
cell_8308	(8) Fibroblast-like (outflow tract & valve related)
cell_8309	(3) Subepicardial cells
cell_8310	(8) Fibroblast-like (outflow tract & valve related)
cell_8311	(3) Subepicardial cells
cell_8312	(2) Fribroblast-like (AV mesenchyme related)
cell_8313	(5) Smooth muscle cells/ fibroblast-like
cell_8315	(5) Smooth muscle cells/ fibroblast-like
cell_8316	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8317	(2) Fribroblast-like (AV mesenchyme related)
cell_8318	(0) Capillary endothelium
cell_8320	(2) Fribroblast-like (AV mesenchyme related)
cell_8321	(8) Fibroblast-like (outflow tract & valve related)
cell_8322	(3) Subepicardial cells
cell_8323	(2) Fribroblast-like (AV mesenchyme related)
cell_8324	(7) Artrial cardiomyocytes
cell_8326	(3) Subepicardial cells
cell_8327	(2) Fribroblast-like (AV mesenchyme related)
cell_8328	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8329	(2) Fribroblast-like (AV mesenchyme related)
cell_8330	(3) Subepicardial cells
cell_8331	(7) Artrial cardiomyocytes
cell_8332	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8333	(2) Fribroblast-like (AV mesenchyme related)
cell_8334	(3) Subepicardial cells
cell_8335	(2) Fribroblast-like (AV mesenchyme related)
cell_8336	(7) Artrial cardiomyocytes
cell_8337	(3) Subepicardial cells
cell_8338	(2) Fribroblast-like (AV mesenchyme related)
cell_8339	(2) Fribroblast-like (AV mesenchyme related)
cell_8340	(2) Fribroblast-like (AV mesenchyme related)
cell_8341	(2) Fribroblast-like (AV mesenchyme related)
cell_8342	(2) Fribroblast-like (AV mesenchyme related)
cell_8343	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8344	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8345	(3) Subepicardial cells
cell_8347	(8) Fibroblast-like (outflow tract & valve related)
cell_8348	(2) Fribroblast-like (AV mesenchyme related)
cell_8349	(2) Fribroblast-like (AV mesenchyme related)
cell_8350	(7) Artrial cardiomyocytes
cell_8351	(3) Subepicardial cells
cell_8352	(7) Artrial cardiomyocytes
cell_8353	(5) Smooth muscle cells/ fibroblast-like
cell_8354	(7) Artrial cardiomyocytes
cell_8355	(8) Fibroblast-like (outflow tract & valve related)
cell_8356	(7) Artrial cardiomyocytes
cell_8357	(7) Artrial cardiomyocytes
cell_8358	(7) Artrial cardiomyocytes
cell_8359	(0) Capillary endothelium
cell_8360	(7) Artrial cardiomyocytes
cell_8361	(7) Artrial cardiomyocytes
cell_8362	(7) Artrial cardiomyocytes
cell_8363	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8364	(7) Artrial cardiomyocytes
cell_8365	(7) Artrial cardiomyocytes
cell_8366	(7) Artrial cardiomyocytes
cell_8367	(0) Capillary endothelium
cell_8368	(2) Fribroblast-like (AV mesenchyme related)
cell_8369	(0) Capillary endothelium
cell_8370	(7) Artrial cardiomyocytes
cell_8372	(7) Artrial cardiomyocytes
cell_8373	(9) Epicardial cells
cell_8374	(7) Artrial cardiomyocytes
cell_8375	(7) Artrial cardiomyocytes
cell_8379	(7) Artrial cardiomyocytes
cell_8381	(7) Artrial cardiomyocytes
cell_8382	(7) Artrial cardiomyocytes
cell_8383	(7) Artrial cardiomyocytes
cell_8384	(7) Artrial cardiomyocytes
cell_8386	(8) Fibroblast-like (outflow tract & valve related)
cell_8387	(7) Artrial cardiomyocytes
cell_8388	(7) Artrial cardiomyocytes
cell_8389	(7) Artrial cardiomyocytes
cell_8390	(9) Epicardial cells
cell_8391	(7) Artrial cardiomyocytes
cell_8392	(7) Artrial cardiomyocytes
cell_8393	(7) Artrial cardiomyocytes
cell_8394	(7) Artrial cardiomyocytes
cell_8395	(7) Artrial cardiomyocytes
cell_8396	(7) Artrial cardiomyocytes
cell_8397	(7) Artrial cardiomyocytes
cell_8398	(9) Epicardial cells
cell_8399	(7) Artrial cardiomyocytes
cell_8400	(8) Fibroblast-like (outflow tract & valve related)
cell_8401	(2) Fribroblast-like (AV mesenchyme related)
cell_8402	(7) Artrial cardiomyocytes
cell_8403	(7) Artrial cardiomyocytes
cell_8404	(7) Artrial cardiomyocytes
cell_8405	(14) Cells related to cardiac neural crest
cell_8406	(7) Artrial cardiomyocytes
cell_8407	(7) Artrial cardiomyocytes
cell_8408	(7) Artrial cardiomyocytes
cell_8409	(7) Artrial cardiomyocytes
cell_8410	(10) Endothelium/ pericytes/ adventia
cell_8411	(7) Artrial cardiomyocytes
cell_8413	(7) Artrial cardiomyocytes
cell_8414	(9) Epicardial cells
cell_8418	(7) Artrial cardiomyocytes
cell_8419	(7) Artrial cardiomyocytes
cell_8420	(7) Artrial cardiomyocytes
cell_8421	(7) Artrial cardiomyocytes
cell_8422	(7) Artrial cardiomyocytes
cell_8423	(7) Artrial cardiomyocytes
cell_8424	(7) Artrial cardiomyocytes
cell_8425	(7) Artrial cardiomyocytes
cell_8426	(7) Artrial cardiomyocytes
cell_8427	(7) Artrial cardiomyocytes
cell_8428	(10) Endothelium/ pericytes/ adventia
cell_8430	(7) Artrial cardiomyocytes
cell_8431	(7) Artrial cardiomyocytes
cell_8432	(7) Artrial cardiomyocytes
cell_8433	(9) Epicardial cells
cell_8435	(7) Artrial cardiomyocytes
cell_8438	(7) Artrial cardiomyocytes
cell_8439	(7) Artrial cardiomyocytes
cell_8440	(0) Capillary endothelium
cell_8442	(7) Artrial cardiomyocytes
cell_8444	(9) Epicardial cells
cell_8446	(10) Endothelium/ pericytes/ adventia
cell_8447	(8) Fibroblast-like (outflow tract & valve related)
cell_8449	(7) Artrial cardiomyocytes
cell_8450	(7) Artrial cardiomyocytes
cell_8451	(7) Artrial cardiomyocytes
cell_8452	(7) Artrial cardiomyocytes
cell_8453	(7) Artrial cardiomyocytes
cell_8454	(9) Epicardial cells
cell_8455	(7) Artrial cardiomyocytes
cell_8456	(7) Artrial cardiomyocytes
cell_8457	(7) Artrial cardiomyocytes
cell_8458	(7) Artrial cardiomyocytes
cell_8459	(7) Artrial cardiomyocytes
cell_8460	(7) Artrial cardiomyocytes
cell_8461	(7) Artrial cardiomyocytes
cell_8462	(7) Artrial cardiomyocytes
cell_8463	(7) Artrial cardiomyocytes
cell_8464	(7) Artrial cardiomyocytes
cell_8466	(9) Epicardial cells
cell_8467	(7) Artrial cardiomyocytes
cell_8468	(10) Endothelium/ pericytes/ adventia
cell_8469	(7) Artrial cardiomyocytes
cell_8471	(10) Endothelium/ pericytes/ adventia
cell_8472	(10) Endothelium/ pericytes/ adventia
cell_8473	(7) Artrial cardiomyocytes
cell_8474	(7) Artrial cardiomyocytes
cell_8475	(7) Artrial cardiomyocytes
cell_8476	(7) Artrial cardiomyocytes
cell_8477	(7) Artrial cardiomyocytes
cell_8479	(7) Artrial cardiomyocytes
cell_8480	(7) Artrial cardiomyocytes
cell_8481	(7) Artrial cardiomyocytes
cell_8482	(7) Artrial cardiomyocytes
cell_8483	(7) Artrial cardiomyocytes
cell_8484	(7) Artrial cardiomyocytes
cell_8485	(7) Artrial cardiomyocytes
cell_8486	(7) Artrial cardiomyocytes
cell_8487	(7) Artrial cardiomyocytes
cell_8488	(9) Epicardial cells
cell_8489	(7) Artrial cardiomyocytes
cell_8490	(7) Artrial cardiomyocytes
cell_8491	(7) Artrial cardiomyocytes
cell_8492	(7) Artrial cardiomyocytes
cell_8494	(8) Fibroblast-like (outflow tract & valve related)
cell_8495	(7) Artrial cardiomyocytes
cell_8496	(7) Artrial cardiomyocytes
cell_8497	(10) Endothelium/ pericytes/ adventia
cell_8498	(7) Artrial cardiomyocytes
cell_8499	(7) Artrial cardiomyocytes
cell_8500	(7) Artrial cardiomyocytes
cell_8501	(7) Artrial cardiomyocytes
cell_8502	(7) Artrial cardiomyocytes
cell_8503	(0) Capillary endothelium
cell_8504	(7) Artrial cardiomyocytes
cell_8505	(7) Artrial cardiomyocytes
cell_8506	(7) Artrial cardiomyocytes
cell_8507	(7) Artrial cardiomyocytes
cell_8508	(7) Artrial cardiomyocytes
cell_8509	(7) Artrial cardiomyocytes
cell_8510	(7) Artrial cardiomyocytes
cell_8511	(7) Artrial cardiomyocytes
cell_8512	(7) Artrial cardiomyocytes
cell_8514	(8) Fibroblast-like (outflow tract & valve related)
cell_8516	(9) Epicardial cells
cell_8517	(7) Artrial cardiomyocytes
cell_8518	(5) Smooth muscle cells/ fibroblast-like
cell_8519	(7) Artrial cardiomyocytes
cell_8520	(7) Artrial cardiomyocytes
cell_8522	(7) Artrial cardiomyocytes
cell_8523	(7) Artrial cardiomyocytes
cell_8524	(10) Endothelium/ pericytes/ adventia
cell_8525	(7) Artrial cardiomyocytes
cell_8526	(7) Artrial cardiomyocytes
cell_8527	(3) Subepicardial cells
cell_8528	(10) Endothelium/ pericytes/ adventia
cell_8529	(7) Artrial cardiomyocytes
cell_8530	(7) Artrial cardiomyocytes
cell_8531	(7) Artrial cardiomyocytes
cell_8532	(7) Artrial cardiomyocytes
cell_8534	(7) Artrial cardiomyocytes
cell_8535	(7) Artrial cardiomyocytes
cell_8536	(7) Artrial cardiomyocytes
cell_8537	(7) Artrial cardiomyocytes
cell_8538	(7) Artrial cardiomyocytes
cell_8539	(7) Artrial cardiomyocytes
cell_8540	(7) Artrial cardiomyocytes
cell_8541	(7) Artrial cardiomyocytes
cell_8542	(7) Artrial cardiomyocytes
cell_8543	(7) Artrial cardiomyocytes
cell_8544	(7) Artrial cardiomyocytes
cell_8545	(7) Artrial cardiomyocytes
cell_8546	(2) Fribroblast-like (AV mesenchyme related)
cell_8547	(7) Artrial cardiomyocytes
cell_8549	(10) Endothelium/ pericytes/ adventia
cell_8550	(7) Artrial cardiomyocytes
cell_8551	(2) Fribroblast-like (AV mesenchyme related)
cell_8552	(8) Fibroblast-like (outflow tract & valve related)
cell_8553	(7) Artrial cardiomyocytes
cell_8554	(7) Artrial cardiomyocytes
cell_8555	(7) Artrial cardiomyocytes
cell_8556	(7) Artrial cardiomyocytes
cell_8560	(7) Artrial cardiomyocytes
cell_8562	(7) Artrial cardiomyocytes
cell_8563	(7) Artrial cardiomyocytes
cell_8564	(7) Artrial cardiomyocytes
cell_8565	(7) Artrial cardiomyocytes
cell_8566	(7) Artrial cardiomyocytes
cell_8567	(7) Artrial cardiomyocytes
cell_8568	(7) Artrial cardiomyocytes
cell_8569	(7) Artrial cardiomyocytes
cell_8571	(7) Artrial cardiomyocytes
cell_8572	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8574	(7) Artrial cardiomyocytes
cell_8576	(7) Artrial cardiomyocytes
cell_8577	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8578	(7) Artrial cardiomyocytes
cell_8580	(8) Fibroblast-like (outflow tract & valve related)
cell_8581	(7) Artrial cardiomyocytes
cell_8583	(7) Artrial cardiomyocytes
cell_8584	(7) Artrial cardiomyocytes
cell_8586	(8) Fibroblast-like (outflow tract & valve related)
cell_8588	(7) Artrial cardiomyocytes
cell_8590	(9) Epicardial cells
cell_8591	(7) Artrial cardiomyocytes
cell_8593	(7) Artrial cardiomyocytes
cell_8595	(7) Artrial cardiomyocytes
cell_8596	(7) Artrial cardiomyocytes
cell_8600	(10) Endothelium/ pericytes/ adventia
cell_8601	(7) Artrial cardiomyocytes
cell_8602	(7) Artrial cardiomyocytes
cell_8603	(7) Artrial cardiomyocytes
cell_8604	(7) Artrial cardiomyocytes
cell_8608	(10) Endothelium/ pericytes/ adventia
cell_8609	(7) Artrial cardiomyocytes
cell_8610	(7) Artrial cardiomyocytes
cell_8611	(7) Artrial cardiomyocytes
cell_8612	(7) Artrial cardiomyocytes
cell_8614	(7) Artrial cardiomyocytes
cell_8615	(7) Artrial cardiomyocytes
cell_8617	(3) Subepicardial cells
cell_8618	(7) Artrial cardiomyocytes
cell_8619	(7) Artrial cardiomyocytes
cell_8620	(7) Artrial cardiomyocytes
cell_8623	(8) Fibroblast-like (outflow tract & valve related)
cell_8624	(7) Artrial cardiomyocytes
cell_8625	(7) Artrial cardiomyocytes
cell_8626	(7) Artrial cardiomyocytes
cell_8627	(7) Artrial cardiomyocytes
cell_8628	(7) Artrial cardiomyocytes
cell_8630	(7) Artrial cardiomyocytes
cell_8631	(0) Capillary endothelium
cell_8634	(7) Artrial cardiomyocytes
cell_8635	(7) Artrial cardiomyocytes
cell_8636	(2) Fribroblast-like (AV mesenchyme related)
cell_8637	(7) Artrial cardiomyocytes
cell_8638	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8639	(8) Fibroblast-like (outflow tract & valve related)
cell_8641	(7) Artrial cardiomyocytes
cell_8642	(2) Fribroblast-like (AV mesenchyme related)
cell_8643	(2) Fribroblast-like (AV mesenchyme related)
cell_8644	(7) Artrial cardiomyocytes
cell_8645	(9) Epicardial cells
cell_8646	(7) Artrial cardiomyocytes
cell_8648	(7) Artrial cardiomyocytes
cell_8649	(8) Fibroblast-like (outflow tract & valve related)
cell_8650	(7) Artrial cardiomyocytes
cell_8651	(7) Artrial cardiomyocytes
cell_8652	(3) Subepicardial cells
cell_8653	(3) Subepicardial cells
cell_8654	(7) Artrial cardiomyocytes
cell_8655	(3) Subepicardial cells
cell_8656	(7) Artrial cardiomyocytes
cell_8657	(5) Smooth muscle cells/ fibroblast-like
cell_8658	(7) Artrial cardiomyocytes
cell_8659	(7) Artrial cardiomyocytes
cell_8660	(2) Fribroblast-like (AV mesenchyme related)
cell_8661	(3) Subepicardial cells
cell_8662	(7) Artrial cardiomyocytes
cell_8663	(7) Artrial cardiomyocytes
cell_8664	(2) Fribroblast-like (AV mesenchyme related)
cell_8665	(10) Endothelium/ pericytes/ adventia
cell_8667	(7) Artrial cardiomyocytes
cell_8668	(2) Fribroblast-like (AV mesenchyme related)
cell_8669	(3) Subepicardial cells
cell_8670	(7) Artrial cardiomyocytes
cell_8671	(7) Artrial cardiomyocytes
cell_8672	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8674	(0) Capillary endothelium
cell_8675	(2) Fribroblast-like (AV mesenchyme related)
cell_8676	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8677	(7) Artrial cardiomyocytes
cell_8678	(5) Smooth muscle cells/ fibroblast-like
cell_8679	(2) Fribroblast-like (AV mesenchyme related)
cell_8680	(7) Artrial cardiomyocytes
cell_8682	(5) Smooth muscle cells/ fibroblast-like
cell_8683	(7) Artrial cardiomyocytes
cell_8684	(2) Fribroblast-like (AV mesenchyme related)
cell_8685	(7) Artrial cardiomyocytes
cell_8687	(3) Subepicardial cells
cell_8688	(8) Fibroblast-like (outflow tract & valve related)
cell_8689	(7) Artrial cardiomyocytes
cell_8690	(2) Fribroblast-like (AV mesenchyme related)
cell_8691	(10) Endothelium/ pericytes/ adventia
cell_8692	(7) Artrial cardiomyocytes
cell_8693	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8694	(0) Capillary endothelium
cell_8697	(7) Artrial cardiomyocytes
cell_8698	(2) Fribroblast-like (AV mesenchyme related)
cell_8699	(8) Fibroblast-like (outflow tract & valve related)
cell_8700	(3) Subepicardial cells
cell_8701	(2) Fribroblast-like (AV mesenchyme related)
cell_8702	(7) Artrial cardiomyocytes
cell_8703	(3) Subepicardial cells
cell_8704	(8) Fibroblast-like (outflow tract & valve related)
cell_8705	(7) Artrial cardiomyocytes
cell_8706	(8) Fibroblast-like (outflow tract & valve related)
cell_8707	(5) Smooth muscle cells/ fibroblast-like
cell_8708	(7) Artrial cardiomyocytes
cell_8709	(8) Fibroblast-like (outflow tract & valve related)
cell_8710	(2) Fribroblast-like (AV mesenchyme related)
cell_8711	(7) Artrial cardiomyocytes
cell_8712	(0) Capillary endothelium
cell_8713	(7) Artrial cardiomyocytes
cell_8714	(5) Smooth muscle cells/ fibroblast-like
cell_8716	(8) Fibroblast-like (outflow tract & valve related)
cell_8718	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8719	(7) Artrial cardiomyocytes
cell_8722	(2) Fribroblast-like (AV mesenchyme related)
cell_8723	(7) Artrial cardiomyocytes
cell_8724	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8725	(2) Fribroblast-like (AV mesenchyme related)
cell_8726	(4) Fribroblast-like (coronary & mediastinal vasculature related)
cell_8728	(5) Smooth muscle cells/ fibroblast-like
cell_8731	(7) Artrial cardiomyocytes
cell_8732	(2) Fribroblast-like (AV mesenchyme related)
cell_8733	(8) Fibroblast-like (outflow tract & valve related)
cell_8735	(7) Artrial cardiomyocytes
cell_8736	(7) Artrial cardiomyocytes
cell_8737	(2) Fribroblast-like (AV mesenchyme related)
cell_8738	(2) Fribroblast-like (AV mesenchyme related)
cell_8739	(7) Artrial cardiomyocytes
cell_8742	(7) Artrial cardiomyocytes
cell_8744	(2) Fribroblast-like (AV mesenchyme related)
cell_8745	(2) Fribroblast-like (AV mesenchyme related)
cell_8746	(7) Artrial cardiomyocytes
cell_8747	(8) Fibroblast-like (outflow tract & valve related)
cell_8748	(7) Artrial cardiomyocytes
cell_8749	(2) Fribroblast-like (AV mesenchyme related)
cell_8750	(7) Artrial cardiomyocytes
cell_8751	(7) Artrial cardiomyocytes
cell_8753	(7) Artrial cardiomyocytes
cell_8754	(7) Artrial cardiomyocytes
cell_8755	(7) Artrial cardiomyocytes
cell_8756	(10) Endothelium/ pericytes/ adventia
cell_8757	(7) Artrial cardiomyocytes
cell_8758	(7) Artrial cardiomyocytes
cell_8762	(7) Artrial cardiomyocytes
cell_8764	(2) Fribroblast-like (AV mesenchyme related)
cell_8766	(7) Artrial cardiomyocytes
cell_8768	(7) Artrial cardiomyocytes
cell_8770	(7) Artrial cardiomyocytes
cell_8771	(7) Artrial cardiomyocytes
cell_8773	(7) Artrial cardiomyocytes
cell_8774	(7) Artrial cardiomyocytes
cell_8775	(7) Artrial cardiomyocytes
cell_8777	(7) Artrial cardiomyocytes
cell_8778	(7) Artrial cardiomyocytes
cell_8780	(8) Fibroblast-like (outflow tract & valve related)
cell_8783	(7) Artrial cardiomyocytes
cell_8784	(7) Artrial cardiomyocytes
cell_8786	(7) Artrial cardiomyocytes
cell_8787	(7) Artrial cardiomyocytes
cell_8788	(7) Artrial cardiomyocytes
cell_8789	(2) Fribroblast-like (AV mesenchyme related)
cell_8790	(7) Artrial cardiomyocytes
cell_8791	(7) Artrial cardiomyocytes
cell_8794	(7) Artrial cardiomyocytes
cell_8795	(7) Artrial cardiomyocytes
cell_8796	(7) Artrial cardiomyocytes
